CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
3498,Male,48,67,88
3499,Female,24,92,4
3500,Female,26,121,67
3501,Male,30,137,43
3502,Male,20,45,30
3503,Male,52,63,16
3504,Male,50,56,71
3505,Male,38,124,39
3506,Female,48,133,86
3507,Female,69,105,41
3508,Male,51,116,31
3509,Male,49,129,49
3510,Male,52,110,13
3511,Female,32,112,41
3512,Male,49,41,93
3513,Male,23,75,28
3514,Female,62,20,64
3515,Female,38,46,19
3516,Male,50,111,87
3517,Male,49,58,72
3518,Male,69,28,25
3519,Female,36,16,38
3520,Male,50,142,99
3521,Male,45,51,90
3522,Male,48,97,3
3523,Female,38,144,2
3524,Female,51,20,5
3525,Male,32,50,61
3526,Male,31,12,20
3527,Female,36,49,76
3528,Female,60,60,38
3529,Female,32,41,80
3530,Female,23,57,36
3531,Female,69,80,46
3532,Female,26,98,93
3533,Female,54,118,99
3534,Female,37,44,37
3535,Female,51,117,54
3536,Male,55,49,21
3537,Male,43,61,21
3538,Male,35,121,92
3539,Female,45,48,70
3540,Male,68,77,84
3541,Female,26,85,60
3542,Female,49,74,36
3543,Male,23,71,77
3544,Female,31,11,11
3545,Male,45,143,88
3546,Male,41,131,83
3547,Male,30,84,87
3548,Female,60,49,31
3549,Male,29,98,37
3550,Female,68,37,60
3551,Male,36,89,61
3552,Male,38,72,67
3553,Male,44,149,98
3554,Female,36,50,29
3555,Female,41,38,67
3556,Female,43,32,79
3557,Male,62,89,71
3558,Male,45,60,67
3559,Female,63,121,16
3560,Female,35,114,45
3561,Female,61,54,34
3562,Female,53,99,84
3563,Female,59,147,44
3564,Female,46,144,97
3565,Male,34,98,78
3566,Female,21,24,42
3567,Male,61,86,35
3568,Male,62,115,75
3569,Female,46,99,84
3570,Female,21,96,30
3571,Male,27,70,53
3572,Female,42,117,58
3573,Female,48,70,28
3574,Male,20,60,15
3575,Male,64,21,38
3576,Male,19,86,50
3577,Female,42,121,13
3578,Male,66,75,35
3579,Female,23,124,24
3580,Male,43,39,65
3581,Male,25,114,88
3582,Male,52,40,91
3583,Female,44,22,18
3584,Female,42,137,58
3585,Male,35,110,26
3586,Male,18,76,29
3587,Male,65,89,72
3588,Female,56,112,44
3589,Male,20,28,90
3590,Female,21,41,5
3591,Male,58,74,33
3592,Male,54,36,5
3593,Male,68,56,36
3594,Male,32,21,77
3595,Male,25,94,81
3596,Male,55,75,13
3597,Female,67,142,25
3598,Male,36,146,58
3599,Female,64,119,2
3600,Male,43,91,88
3601,Male,56,134,36
3602,Female,27,72,25
3603,Male,55,81,34
3604,Female,31,107,12
3605,Female,66,82,19
3606,Male,58,80,94
3607,Female,36,39,37
3608,Female,47,134,1
3609,Male,22,25,60
3610,Female,48,142,67
3611,Male,24,56,49
3612,Male,36,110,90
3613,Male,48,116,79
3614,Male,69,135,46
3615,Female,56,31,48
3616,Male,41,92,92
3617,Male,51,69,68
3618,Female,40,67,19
3619,Male,65,12,88
3620,Male,62,54,40
3621,Female,57,59,6
3622,Female,23,11,80
3623,Female,55,24,96
3624,Female,58,105,94
3625,Female,53,94,63
3626,Female,44,120,35
3627,Female,28,32,72
3628,Male,22,108,61
3629,Female,34,46,5
3630,Female,69,116,37
3631,Female,24,50,76
3632,Male,44,66,89
3633,Male,64,106,97
3634,Female,32,34,88
3635,Female,63,119,11
3636,Female,30,46,99
3637,Male,28,49,40
3638,Male,62,94,65
3639,Female,43,55,8
3640,Male,39,111,87
3641,Female,45,107,84
3642,Male,41,28,96
3643,Male,46,100,11
3644,Female,26,146,71
3645,Female,59,78,58
3646,Female,21,14,94
3647,Female,66,57,48
3648,Male,63,121,13
3649,Male,35,27,60
3650,Male,60,40,49
3651,Female,33,138,67
3652,Male,50,140,7
3653,Female,46,34,77
3654,Male,56,17,25
3655,Female,27,71,23
3656,Female,26,144,51
3657,Male,48,16,47
3658,Female,45,145,97
3659,Female,20,28,5
3660,Male,31,148,96
3661,Female,42,120,94
3662,Female,32,20,95
3663,Female,19,50,13
3664,Male,41,123,42
3665,Male,31,101,5
3666,Female,65,84,23
3667,Male,24,76,62
3668,Female,53,14,1
3669,Female,67,125,74
3670,Female,41,127,91
3671,Female,44,20,54
3672,Female,54,53,72
3673,Male,55,86,3
3674,Female,47,127,83
3675,Male,44,125,64
3676,Male,56,76,51
3677,Female,32,22,2
3678,Female,43,101,49
3679,Male,18,20,31
3680,Male,21,148,74
3681,Male,46,94,80
3682,Female,18,94,84
3683,Male,60,144,3
3684,Female,67,26,35
3685,Female,63,57,98
3686,Female,39,106,85
3687,Male,28,84,36
3688,Female,27,146,64
3689,Female,34,86,32
3690,Female,53,137,18
3691,Female,64,46,34
3692,Female,43,39,56
3693,Male,65,56,67
3694,Female,38,144,53
3695,Female,30,57,67
3696,Male,26,143,91
3697,Female,28,43,66
3698,Male,28,110,64
3699,Female,23,55,67
3700,Male,18,79,81
3701,Male,23,145,39
3702,Female,30,33,38
3703,Female,39,76,40
3704,Female,48,13,19
3705,Male,39,10,83
3706,Male,54,43,5
3707,Male,64,118,69
3708,Female,44,18,14
3709,Male,67,72,91
3710,Male,69,19,49
3711,Female,31,147,64
3712,Male,64,53,57
3713,Male,22,127,35
3714,Female,53,15,85
3715,Male,49,130,5
3716,Female,51,104,88
3717,Female,24,120,39
3718,Female,59,114,24
3719,Female,65,73,40
3720,Female,27,149,50
3721,Male,67,80,77
3722,Male,34,113,58
3723,Female,47,98,1
3724,Female,38,15,43
3725,Male,30,119,39
3726,Female,18,121,10
3727,Female,18,136,2
3728,Female,64,145,63
3729,Male,50,72,16
3730,Male,55,27,37
3731,Female,42,86,16
3732,Female,43,148,87
3733,Male,30,112,90
3734,Male,45,126,80
3735,Female,50,26,27
3736,Female,54,23,63
3737,Male,58,66,94
3738,Male,47,102,64
3739,Male,66,143,97
3740,Female,65,123,32
3741,Male,25,141,9
3742,Female,66,148,11
3743,Male,64,118,70
3744,Male,18,128,30
3745,Male,29,101,15
3746,Male,22,20,59
3747,Female,41,108,48
3748,Female,23,17,94
3749,Male,42,123,82
3750,Female,18,74,76
3751,Male,42,102,60
3752,Male,18,113,68
3753,Male,49,108,57
3754,Male,59,93,64
3755,Female,59,82,54
3756,Male,20,68,80
3757,Male,66,40,87
3758,Female,36,73,75
3759,Male,60,57,54
3760,Male,46,32,59
3761,Male,67,64,88
3762,Female,19,16,86
3763,Male,26,121,39
3764,Female,34,115,15
3765,Male,63,107,79
3766,Male,53,21,74
3767,Female,34,69,28
3768,Male,66,61,36
3769,Male,29,149,54
3770,Female,37,81,17
3771,Female,67,134,86
3772,Female,20,69,87
3773,Female,60,40,93
3774,Female,67,86,22
3775,Male,21,85,75
3776,Female,34,70,36
3777,Male,67,11,29
3778,Male,54,130,55
3779,Male,63,68,42
3780,Female,59,49,32
3781,Female,32,41,14
3782,Male,50,47,18
3783,Female,33,101,38
3784,Female,28,97,34
3785,Female,37,94,45
3786,Female,55,85,87
3787,Male,41,137,32
3788,Male,33,22,67
3789,Female,47,48,63
3790,Male,51,32,55
3791,Female,18,119,43
3792,Female,41,116,22
3793,Male,41,101,87
3794,Male,26,33,68
3795,Male,39,43,77
3796,Female,29,121,96
3797,Male,34,147,29
3798,Female,42,127,40
3799,Male,45,16,45
3800,Male,32,99,10
3801,Female,47,22,77
3802,Female,68,89,45
3803,Female,44,39,17
3804,Female,39,142,2
3805,Female,27,25,17
3806,Female,48,49,90
3807,Female,44,46,38
3808,Female,29,87,37
3809,Male,63,25,63
3810,Female,48,52,5
3811,Female,49,72,25
3812,Male,49,24,73
3813,Female,58,146,92
3814,Male,62,74,22
3815,Male,52,53,93
3816,Female,63,29,63
3817,Male,38,128,35
3818,Female,27,121,55
3819,Male,33,132,20
3820,Male,24,89,5
3821,Male,21,109,39
3822,Female,44,15,63
3823,Female,69,92,32
3824,Male,42,40,63
3825,Male,48,75,74
3826,Female,28,27,40
3827,Female,65,37,17
3828,Male,37,77,79
3829,Male,53,123,73
3830,Female,34,67,32
3831,Female,62,138,23
3832,Female,28,48,75
3833,Female,47,115,60
3834,Female,52,10,77
3835,Male,58,84,82
3836,Female,55,97,56
3837,Male,39,69,9
3838,Female,60,139,69
3839,Male,65,119,62
3840,Female,68,28,64
3841,Female,44,71,22
3842,Male,54,80,32
3843,Male,63,120,47
3844,Female,66,142,2
3845,Female,52,81,85
3846,Female,21,87,92
3847,Female,33,109,52
3848,Female,33,80,88
3849,Male,38,16,88
3850,Male,43,59,14
3851,Female,53,55,37
3852,Male,36,81,27
3853,Male,34,85,24
3854,Male,62,83,64
3855,Female,43,82,70
3856,Male,39,111,26
3857,Female,45,103,54
3858,Male,18,78,15
3859,Female,61,74,29
3860,Male,53,71,74
3861,Female,60,29,28
3862,Female,54,53,59
3863,Male,19,71,73
3864,Female,34,116,21
3865,Female,57,134,10
3866,Female,55,54,4
3867,Female,38,20,62
3868,Female,26,97,4
3869,Female,30,55,6
3870,Female,28,121,90
3871,Female,33,90,80
3872,Male,33,41,72
3873,Male,19,107,92
3874,Female,59,14,16
3875,Female,61,38,38
3876,Male,25,57,49
3877,Male,60,25,61
3878,Male,59,81,65
3879,Female,30,38,83
3880,Male,34,55,50
3881,Female,56,32,17
3882,Female,41,103,28
3883,Male,20,123,44
3884,Female,47,43,12
3885,Female,69,126,70
3886,Female,30,38,71
3887,Female,36,18,72
3888,Male,24,48,3
3889,Male,26,144,49
3890,Female,36,119,21
3891,Female,62,78,8
3892,Male,57,145,64
3893,Female,39,105,92
3894,Male,35,128,59
3895,Female,40,127,30
3896,Female,19,27,32
3897,Male,67,111,75
3898,Male,67,119,20
3899,Male,28,91,16
3900,Male,48,114,25
3901,Female,50,25,60
3902,Male,31,30,45
3903,Female,33,147,9
3904,Male,28,115,51
3905,Male,50,141,61
3906,Female,24,53,40
3907,Male,48,132,61
3908,Male,65,145,67
3909,Male,63,120,80
3910,Male,64,126,76
3911,Female,31,135,15
3912,Female,45,28,53
3913,Male,60,73,4
3914,Male,33,49,23
3915,Male,36,60,27
3916,Female,34,146,37
3917,Female,43,65,77
3918,Female,23,90,43
3919,Female,60,79,37
3920,Male,66,137,85
3921,Male,26,135,29
3922,Male,67,70,29
3923,Female,34,89,49
3924,Male,48,130,75
3925,Female,29,110,51
3926,Female,40,86,50
3927,Male,22,135,28
3928,Male,60,31,74
3929,Male,53,92,5
3930,Female,53,87,56
3931,Female,20,104,64
3932,Male,41,118,89
3933,Male,34,119,97
3934,Female,56,61,17
3935,Male,43,112,97
3936,Female,21,110,89
3937,Female,62,72,97
3938,Male,29,37,55
3939,Male,18,55,9
3940,Male,38,37,91
3941,Male,36,11,89
3942,Female,38,136,68
3943,Female,69,26,73
3944,Female,35,68,79
3945,Male,60,141,16
3946,Female,69,86,16
3947,Male,20,140,13
3948,Male,66,124,78
3949,Male,61,106,86
3950,Male,49,114,85
3951,Male,27,33,73
3952,Male,57,44,63
3953,Female,32,11,41
3954,Male,22,42,53
3955,Female,21,85,68
3956,Female,45,95,74
3957,Male,69,147,99
3958,Male,68,90,9
3959,Male,21,71,51
3960,Female,32,52,48
3961,Male,34,130,80
3962,Female,61,68,49
3963,Male,20,18,18
3964,Male,27,86,10
3965,Female,64,72,85
3966,Female,59,61,54
3967,Male,40,32,79
3968,Female,35,39,15
3969,Female,18,30,11
3970,Female,52,52,40
3971,Female,48,144,47
3972,Female,61,25,20
3973,Male,18,32,98
3974,Male,20,96,22
3975,Female,20,40,48
3976,Male,54,130,82
3977,Male,36,78,16
3978,Female,46,143,5
3979,Male,42,124,65
3980,Female,50,68,83
3981,Female,53,86,74
3982,Male,46,147,21
3983,Female,43,16,61
3984,Female,21,46,77
3985,Female,66,95,55
3986,Female,31,25,24
3987,Female,67,125,23
3988,Male,44,127,87
3989,Male,50,23,11
3990,Female,39,148,47
3991,Female,65,96,2
3992,Male,20,113,70
3993,Female,40,53,53
3994,Male,38,37,11
3995,Female,58,25,15
3996,Female,40,59,73
3997,Female,21,124,12
3998,Female,38,77,36
3999,Female,54,101,92
4000,Female,60,130,23
4001,Female,48,149,27
4002,Male,38,25,88
4003,Male,43,62,14
4004,Male,58,58,54
4005,Female,52,71,99
4006,Female,55,93,27
4007,Female,41,65,21
4008,Female,28,129,49
4009,Female,58,99,62
4010,Female,46,129,77
4011,Female,64,82,72
4012,Male,20,78,44
4013,Female,18,107,44
4014,Male,69,11,98
4015,Male,36,62,61
4016,Female,63,128,42
4017,Female,66,16,23
4018,Male,39,84,73
4019,Male,31,104,1
4020,Female,66,12,36
4021,Female,31,88,55
4022,Male,61,26,16
4023,Female,33,121,89
4024,Female,50,61,18
4025,Female,30,16,98
4026,Male,55,121,38
4027,Male,66,142,67
4028,Male,29,63,20
4029,Female,68,70,19
4030,Female,55,118,13
4031,Male,56,25,17
4032,Male,50,56,78
4033,Male,50,57,30
4034,Female,46,130,86
4035,Male,22,73,43
4036,Male,23,59,48
4037,Female,48,50,43
4038,Female,33,31,93
4039,Female,48,124,66
4040,Male,42,14,53
4041,Female,65,110,72
4042,Female,63,87,78
4043,Male,50,50,34
4044,Female,30,101,77
4045,Male,69,31,74
4046,Male,27,62,72
4047,Female,41,102,71
4048,Female,27,19,13
4049,Female,58,58,90
4050,Female,48,80,56
4051,Female,30,28,59
4052,Female,20,64,32
4053,Male,67,30,83
4054,Male,69,35,79
4055,Female,51,37,54
4056,Male,66,49,2
4057,Female,45,38,37
4058,Male,36,29,83
4059,Male,40,29,97
4060,Male,62,83,33
4061,Female,49,149,1
4062,Male,30,129,28
4063,Female,50,106,17
4064,Male,51,129,57
4065,Male,50,34,70
4066,Male,22,13,52
4067,Male,20,13,44
4068,Male,24,146,84
4069,Female,41,35,47
4070,Female,39,88,13
4071,Male,62,99,76
4072,Male,40,80,30
4073,Male,47,85,85
4074,Male,35,108,66
4075,Female,49,136,53
4076,Male,24,41,18
4077,Female,50,18,28
4078,Male,22,87,4
4079,Female,66,22,42
4080,Male,45,133,6
4081,Male,25,105,9
4082,Female,32,92,20
4083,Male,69,149,94
4084,Male,21,27,38
4085,Male,51,102,68
4086,Female,22,33,50
4087,Male,50,111,60
4088,Male,22,149,13
4089,Female,55,69,99
4090,Female,51,69,94
4091,Female,43,109,42
4092,Male,18,10,68
4093,Male,21,52,25
4094,Male,56,64,31
4095,Female,43,43,12
4096,Male,50,43,64
4097,Male,50,119,79
4098,Female,25,93,61
4099,Female,37,99,53
4100,Female,33,88,26
4101,Female,38,80,61
4102,Female,62,80,10
4103,Male,43,123,12
4104,Female,40,38,22
4105,Male,35,106,53
4106,Male,48,62,21
4107,Female,69,73,35
4108,Female,59,70,71
4109,Female,29,117,82
4110,Male,18,46,27
4111,Female,59,144,60
4112,Female,26,17,99
4113,Female,20,87,47
4114,Female,68,77,66
4115,Female,43,30,96
4116,Male,26,103,15
4117,Male,59,84,24
4118,Male,68,87,84
4119,Female,33,75,10
4120,Female,41,63,88
4121,Female,67,109,24
4122,Male,31,30,88
4123,Female,20,62,57
4124,Female,51,92,34
4125,Female,50,13,41
4126,Male,67,64,40
4127,Female,41,24,11
4128,Male,26,73,90
4129,Female,30,121,1
4130,Male,19,127,30
4131,Male,24,29,43
4132,Male,65,73,82
4133,Female,38,42,26
4134,Female,36,90,53
4135,Male,42,135,47
4136,Male,64,78,9
4137,Female,39,103,9
4138,Female,28,77,1
4139,Male,50,96,71
4140,Female,49,30,44
4141,Female,38,72,59
4142,Female,56,94,56
4143,Female,37,143,51
4144,Male,25,33,16
4145,Female,59,120,38
4146,Female,54,104,11
4147,Male,26,92,25
4148,Male,42,111,93
4149,Female,42,87,83
4150,Female,50,133,82
4151,Female,19,149,59
4152,Female,36,129,29
4153,Male,63,24,80
4154,Male,37,92,40
4155,Male,59,15,8
4156,Female,58,76,98
4157,Female,59,131,6
4158,Female,46,93,45
4159,Female,23,120,53
4160,Male,34,145,94
4161,Male,42,73,98
4162,Female,55,135,21
4163,Male,21,37,57
4164,Female,47,107,76
4165,Female,37,22,6
4166,Male,20,95,63
4167,Female,40,30,6
4168,Female,68,72,53
4169,Male,35,120,4
4170,Female,43,85,9
4171,Female,53,82,69
4172,Male,25,16,74
4173,Female,34,81,72
4174,Male,48,138,87
4175,Female,54,140,4
4176,Male,62,113,58
4177,Male,50,37,37
4178,Male,44,52,71
4179,Female,62,106,6
4180,Male,21,55,51
4181,Male,39,10,79
4182,Male,43,111,99
4183,Male,49,44,50
4184,Male,41,63,96
4185,Female,63,33,14
4186,Female,52,31,99
4187,Female,54,25,11
4188,Female,49,22,10
4189,Female,24,109,61
4190,Female,50,109,81
4191,Female,48,71,13
4192,Male,29,96,34
4193,Female,28,87,60
4194,Male,41,76,51
4195,Male,25,100,5
4196,Female,49,42,74
4197,Male,55,124,32
4198,Male,39,28,12
4199,Male,51,133,52
4200,Male,36,129,13
4201,Female,69,106,85
4202,Female,37,33,54
4203,Female,31,36,97
4204,Female,50,84,54
4205,Female,27,32,41
4206,Female,33,50,48
4207,Female,21,65,51
4208,Female,44,107,47
4209,Female,45,15,50
4210,Female,60,49,96
4211,Male,33,51,76
4212,Female,69,41,46
4213,Male,50,19,99
4214,Male,65,78,38
4215,Male,36,18,92
4216,Male,38,78,13
4217,Female,39,148,76
4218,Male,26,108,22
4219,Female,26,83,2
4220,Female,26,112,93
4221,Male,44,132,77
4222,Female,34,111,99
4223,Male,61,17,13
4224,Male,62,28,57
4225,Female,25,11,34
4226,Female,33,64,19
4227,Male,35,148,9
4228,Female,50,26,95
4229,Female,18,70,33
4230,Female,29,140,27
4231,Male,23,95,45
4232,Male,58,44,2
4233,Female,22,112,79
4234,Female,33,75,83
4235,Female,35,10,57
4236,Female,66,144,95
4237,Female,35,128,57
4238,Male,18,143,16
4239,Female,36,64,79
4240,Male,25,109,6
4241,Female,20,30,14
4242,Male,42,60,27
4243,Female,22,109,38
4244,Male,57,17,19
4245,Female,36,77,37
4246,Male,35,116,4
4247,Male,67,76,58
4248,Male,48,11,90
4249,Male,50,10,9
4250,Male,64,10,40
4251,Male,35,111,15
4252,Female,56,124,4
4253,Male,33,144,90
4254,Female,33,97,52
4255,Female,64,101,18
4256,Female,55,27,53
4257,Female,58,97,59
4258,Female,24,42,99
4259,Male,31,82,54
4260,Male,60,37,41
4261,Male,65,96,60
4262,Female,42,62,93
4263,Male,49,53,88
4264,Male,55,89,4
4265,Male,39,147,85
4266,Male,33,23,39
4267,Male,69,112,7
4268,Female,46,45,23
4269,Male,33,43,85
4270,Female,29,97,63
4271,Female,34,25,65
4272,Female,54,50,41
4273,Female,44,34,89
4274,Female,42,135,95
4275,Male,30,17,44
4276,Male,25,121,45
4277,Male,22,103,69
4278,Female,29,93,95
4279,Male,58,77,51
4280,Male,20,76,65
4281,Female,52,120,54
4282,Female,50,27,56
4283,Female,39,65,94
4284,Female,67,44,82
4285,Male,61,143,72
4286,Female,26,127,90
4287,Female,58,35,40
4288,Male,35,70,58
4289,Male,67,97,15
4290,Female,46,24,19
4291,Male,56,100,10
4292,Female,44,41,88
4293,Female,53,149,16
4294,Male,62,142,43
4295,Male,34,73,31
4296,Female,51,95,16
4297,Female,63,54,80
4298,Female,20,44,28
4299,Male,22,35,62
4300,Female,31,32,20
4301,Female,20,140,35
4302,Female,40,38,59
4303,Female,56,73,9
4304,Female,47,122,10
4305,Male,67,143,45
4306,Female,62,148,82
4307,Female,40,127,15
4308,Female,44,76,30
4309,Female,27,117,48
4310,Male,42,95,96
4311,Male,30,38,40
4312,Male,33,69,91
4313,Female,58,63,91
4314,Female,51,102,83
4315,Male,54,78,74
4316,Male,39,126,44
4317,Male,34,18,46
4318,Female,40,135,6
4319,Female,53,86,24
4320,Male,66,19,73
4321,Male,26,111,91
4322,Male,69,67,7
4323,Female,19,122,6
4324,Female,49,115,33
4325,Female,67,44,85
4326,Male,39,112,38
4327,Male,60,112,44
4328,Female,30,106,17
4329,Male,25,145,31
4330,Female,18,145,37
4331,Male,34,115,11
4332,Male,29,80,92
4333,Male,21,86,5
4334,Male,30,63,64
4335,Female,48,30,76
4336,Male,58,120,3
4337,Female,24,84,56
4338,Female,40,23,63
4339,Female,41,11,38
4340,Male,22,117,54
4341,Female,22,87,2
4342,Female,34,57,90
4343,Female,47,100,2
4344,Male,26,145,12
4345,Male,23,26,40
4346,Female,42,21,2
4347,Male,36,35,80
4348,Female,33,46,94
4349,Female,38,79,57
4350,Male,19,88,47
4351,Female,27,99,36
4352,Male,33,50,4
4353,Male,54,138,75
4354,Female,32,26,24
4355,Male,30,62,82
4356,Male,30,127,91
4357,Female,49,118,62
4358,Female,62,145,2
4359,Male,64,86,15
4360,Male,63,89,75
4361,Female,25,54,91
4362,Male,60,27,49
4363,Male,35,108,87
4364,Male,53,77,35
4365,Male,43,92,94
4366,Male,27,59,47
4367,Male,48,34,24
4368,Male,50,130,83
4369,Female,46,77,60
4370,Female,22,65,93
4371,Female,30,48,77
4372,Female,18,72,48
4373,Female,40,137,23
4374,Male,57,144,12
4375,Male,20,131,41
4376,Male,20,68,29
4377,Male,24,57,70
4378,Female,53,142,51
4379,Male,52,45,23
4380,Male,32,97,31
4381,Female,57,34,21
4382,Male,20,28,24
4383,Male,46,144,72
4384,Female,47,75,9
4385,Male,56,89,22
4386,Male,35,134,4
4387,Male,28,112,77
4388,Male,60,138,98
4389,Male,66,140,3
4390,Female,55,136,28
4391,Female,57,30,90
4392,Female,18,135,98
4393,Female,46,133,15
4394,Female,27,20,8
4395,Female,45,31,48
4396,Male,48,120,99
4397,Female,36,134,88
4398,Female,20,66,52
4399,Male,53,98,55
4400,Male,60,140,37
4401,Female,32,137,4
4402,Male,50,54,55
4403,Female,58,45,12
4404,Male,60,96,19
4405,Female,68,127,79
4406,Male,62,81,57
4407,Male,43,77,94
4408,Female,33,112,37
4409,Female,53,38,76
4410,Female,50,114,83
4411,Female,37,82,98
4412,Female,30,128,7
4413,Male,50,94,92
4414,Female,22,98,55
4415,Female,54,98,28
4416,Male,31,85,93
4417,Male,44,148,37
4418,Female,40,125,84
4419,Male,31,148,61
4420,Male,57,62,75
4421,Female,21,73,39
4422,Male,56,147,23
4423,Male,69,40,52
4424,Female,36,45,84
4425,Female,64,19,84
4426,Male,21,35,11
4427,Male,47,29,66
4428,Female,36,134,13
4429,Male,48,53,77
4430,Male,48,71,41
4431,Male,26,88,49
4432,Female,30,18,15
4433,Male,31,80,56
4434,Male,63,99,54
4435,Female,27,33,31
4436,Male,65,149,61
4437,Male,48,69,58
4438,Female,54,93,87
4439,Female,40,129,60
4440,Female,44,87,53
4441,Female,23,25,86
4442,Male,43,38,61
4443,Male,19,128,80
4444,Female,62,44,42
4445,Female,30,52,29
4446,Male,68,105,84
4447,Female,67,128,92
4448,Male,36,62,27
4449,Female,18,29,44
4450,Male,57,124,93
4451,Female,49,17,5
4452,Female,39,131,52
4453,Male,65,51,53
4454,Female,46,86,52
4455,Male,19,79,38
4456,Male,57,120,44
4457,Male,55,25,53
4458,Male,65,78,2
4459,Male,28,62,54
4460,Female,34,15,84
4461,Female,68,132,77
4462,Male,60,42,90
4463,Female,25,24,35
4464,Male,39,23,46
4465,Female,21,72,72
4466,Female,28,14,92
4467,Female,25,130,79
4468,Female,26,99,55
4469,Male,43,116,72
4470,Male,19,25,11
4471,Female,33,108,29
4472,Female,48,62,69
4473,Male,23,86,63
4474,Female,38,102,47
4475,Male,43,107,7
4476,Male,36,107,64
4477,Male,45,68,82
4478,Female,25,146,64
4479,Male,31,35,92
4480,Female,41,12,12
4481,Male,65,109,12
4482,Female,61,56,36
4483,Female,54,14,29
4484,Female,43,71,11
4485,Male,48,93,53
4486,Male,68,142,70
4487,Female,49,147,85
4488,Female,67,89,74
4489,Female,58,72,96
4490,Male,19,34,47
4491,Male,42,53,33
4492,Male,69,23,81
4493,Male,61,95,67
4494,Female,19,28,43
4495,Female,59,111,18
4496,Male,18,29,74
4497,Male,53,88,53
4498,Female,29,148,39
4499,Male,26,107,72
4500,Male,53,130,34
4501,Male,58,26,37
4502,Male,45,59,41
4503,Male,55,19,97
4504,Male,50,67,49
4505,Female,59,104,10
4506,Male,63,116,40
4507,Male,39,148,18
4508,Female,42,42,25
4509,Female,35,55,41
4510,Female,23,138,36
4511,Male,35,71,2
4512,Female,69,96,83
4513,Male,33,82,74
4514,Male,32,10,49
4515,Male,65,30,67
4516,Female,25,31,53
4517,Female,30,13,19
4518,Female,60,74,26
4519,Female,24,72,54
4520,Female,34,45,51
4521,Male,67,38,25
4522,Male,49,78,17
4523,Male,39,120,74
4524,Male,68,109,61
4525,Female,30,50,46
4526,Female,64,57,55
4527,Male,40,139,50
4528,Female,46,120,75
4529,Female,39,71,11
4530,Male,18,116,12
4531,Male,46,115,40
4532,Female,65,141,48
4533,Female,22,122,56
4534,Male,52,77,8
4535,Male,27,98,88
4536,Male,36,87,14
4537,Female,54,84,87
4538,Male,24,34,56
4539,Male,63,16,54
4540,Female,52,122,17
4541,Female,62,45,45
4542,Female,30,19,5
4543,Female,27,122,3
4544,Female,19,45,9
4545,Male,23,27,84
4546,Male,25,143,20
4547,Female,53,144,83
4548,Female,42,111,21
4549,Female,61,149,80
4550,Female,64,34,33
